190,0.000972399,,190,0.00378522
191,0,,191,0.00152727
192,0.000714192,,192,0
193,0,,193,0.00360392
194,0,,194,0.00148332
195,0.000747154,,195,0.00201622
196,0,,196,0.00125258
197,0.00110425,,197,0.00177999
198,0,,198,0.00134048
199,0,,199,0.00130752
200,0.000752648,,200,0.00164813
201,0,,201,0.0014119
202,0.00094493,,202,0.00279084
203,0,,203,0.0015932
204,0,,204,0.00124159
205,0.000626291,,205,0.00123061
206,0,,206,0.00165912
207,0.000933943,,207,0.00115919
208,0,,208,0.0016811
209,0,,209,0.00123061
210,0.000714192,,210,0.00116468
211,0,,211,0.00147233
212,0,,212,0.00121962
213,0.00065376,,213,0.00270843
214,0,,214,0.000950424
215,0.000879005,,215,0
216,0,,216,0.00160418
217,0,,217,0.00272492
218,0.000642772,,218,0.000994374
219,0,,219,0.00100536
220,0,,220,0.00144486
221,0.000873511,,221,0.000966905
222,0,,222,0.00126906
223,0.000560366,,223,0.000994374
224,0,,224,0.00200523
225,0,,225,0
226,0.000549378,,226,0.00188986
227,0,,227,0.00074166
228,0,,228,0.000873511
229,0.000670241,,229,0.000791104
230,0,,230,0.000802092
231,0,,231,0.000977893
232,0.000554872,,232,0.000675735
233,0,,233,0.000972399
234,0,,234,0.000714192
235,0.000730673,,235,0.000747154
236,0,,236,0.00110425
237,0.000615303,,237,0.00169758
238,0,,238,0.000626291
239,0,,239,0.000933943
240,0.000576847,,240,0.000714192
241,0,,241,0.00065376
242,0,,242,0.000879005
243,0.000703204,,243,0.000642772
244,0,,244,0.00143388
245,0,,245,0.000549378
246,0.000582341,,246,0.000670241
247,0,,247,0.000554872
248,0,,248,0.000730673
249,0.000681229,,249,0.000615303
250,0,,250,0.000576847
251,0,,251,0.000703204
252,0.000351602,,252,0.000582341
253,0,,253,0.000681229
254,0,,254,0.000351602
255,0.044637,,255,0.044637
